V,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
1.723999449,-1.858701426,-1.175025984,-1.342935877,-1.571702919,-1.570859722,-1.422945871,-1.353025594,-1.121717003,-1.579009895,-1.54562237,-1.520732174,-1.714197823,-0.974537113,-1.412610432,-1.641180578,-1.578521438,-1.462459015,-1.342577491,-0.872292685,-1.627785848,-1.474615669,-1.510663135,-0.676072145,-0.392188415
-0.387693746,0.360760011,0.154943148,0.251715562,0.346265357,0.327511674,0.353648228,0.273271408,0.112873145,0.349751726,0.387228238,0.367574359,0.417453769,0.122758558,0.297796633,0.401186213,0.355929282,0.234123181,0.250403064,0.203001338,0.441548044,0.371465161,0.378294765,0.008652077,0.010047701
-0.343285135,0.384122484,-0.181112711,-0.110668752,0.054706894,0.151280485,0.128130914,-0.025660933,-0.239397398,0.046645632,0.088359425,0.056188495,0.141294916,-0.284743877,-0.051115361,0.13623738,0.131074573,-0.020684377,-0.06089265,-0.320255814,0.048859649,0.071994695,0.083795794,-0.199924104,-0.395774963
-0.643512049,0.621697354,1.177756995,1.156879782,1.003450617,0.865773183,0.876048334,1.037316974,1.22735671,1.028350911,0.907548842,0.968909427,0.933645173,1.175610764,1.055551958,0.898254742,0.821264663,1.024589764,1.014217865,1.233903355,1.012512051,0.933929089,0.870437618,0.82237563,0.974823098
0.65620901,-0.847638518,-1.215035886,-1.141948619,-1.081749697,-1.012240575,-1.067820825,-1.05881561,-1.191964892,-1.085426914,-1.015987683,-1.065415005,-0.995289189,-1.148776544,-1.122452809,-1.066639784,-1.027068082,-1.210182297,-1.122799872,-1.257531569,-1.045016191,-1.099339063,-1.06767087,-1.247520303,-1.160258183
-0.87055029,1.367937511,0.916255452,0.921882011,1.100588076,1.161799293,1.12831794,0.914778516,0.736942135,1.08806287,1.079550396,1.041800283,1.114444799,0.600889339,0.991681027,1.16400737,1.132546873,1.017911448,0.880304987,0.670237652,1.04672489,1.082319134,1.11978963,0.756072505,0.423037355
0.602486015,-0.918685051,-1.558441457,-1.536421841,-1.432707286,-1.291516917,-1.407294554,-1.452244778,-1.551774895,-1.450312633,-1.405139961,-1.467686211,-1.35638032,-1.611228344,-1.573052642,-1.404029012,-1.356085942,-1.543241158,-1.522649373,-1.900179532,-1.598699445,-1.512607574,-1.510715242,-1.538029588,-1.650084622
0.133063951,-0.535640195,0.193518535,0.166821784,-0.05936539,-0.211953937,-0.117731203,0.019484415,0.315306731,-0.048482011,-0.116525016,-0.058928608,-0.15560983,0.390797161,0.034410129,-0.165563271,-0.224328911,-0.005322728,0.071208228,0.396988667,-0.008218389,-0.118573402,-0.165751987,0.022874274,0.407368181
0.02392441,-0.43493414,0.398596439,0.341636875,0.065254721,-0.017937317,0.057880954,0.306506417,0.558780723,0.05739719,0.032762619,0.100162411,-0.065846913,0.636229689,0.17704102,-0.069960614,-0.01175351,0.130246323,0.267668795,0.492482721,-0.002182663,0.056079135,-0.014399277,0.360892625,0.691840772
-0.853142336,1.263119354,1.077784011,1.082106661,1.168954181,1.199514705,1.178904089,1.0738954,0.917235677,1.153200261,1.193416837,1.134856102,1.166326745,0.793966476,1.142332844,1.190131801,1.226223839,1.06305466,0.979148001,0.833472155,1.158976614,1.165756013,1.225901455,0.842563953,0.619864901
-0.056826015,-0.197087096,-0.896428297,-0.786264435,-0.61891752,-0.496950185,-0.49111146,-0.653577772,-0.879258236,-0.635874678,-0.563059093,-0.581577931,-0.469060502,-0.886798435,-0.751435821,-0.498375883,-0.5167339,-0.666790725,-0.661460963,-1.022674329,-0.622881456,-0.573259968,-0.592321336,-0.787399095,-0.969638558
-0.518584138,0.554397792,0.718951251,0.703690449,0.688407823,0.664189078,0.640242302,0.671938486,0.647606036,0.683357773,0.711720936,0.674530799,0.660244956,0.574899655,0.704590245,0.659574381,0.68496249,0.56366064,0.552242984,0.567116769,0.691308796,0.642160676,0.685192063,0.413761077,0.424559957
2.081572597,-1.966920847,-1.988007298,-2.008557894,-1.954290933,-2.035626606,-2.215205662,-2.133309262,-1.95743144,-1.946813911,-2.016858516,-2.088717347,-2.054094972,-1.939162135,-2.013957175,-2.00188396,-2.051128383,-1.993625378,-2.100757241,-1.760450654,-2.067958125,-2.135821468,-2.099432584,-1.881456285,-1.695026977
-0.670515826,1.025552072,0.649354503,0.631734861,0.782154009,0.847681344,0.775876176,0.630636711,0.486693885,0.763716927,0.769003722,0.715743987,0.778609236,0.352631654,0.684619168,0.80538239,0.815777638,0.672929118,0.560385272,0.359368915,0.706319893,0.722647071,0.784793719,0.458967227,0.187865715
