V,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
-0.348561166,0.338615056,-0.367651086,-0.288707302,-0.108241274,0.032532459,0.024450466,-0.179713918,-0.412380285,-0.120592055,-0.072054855,-0.101041123,-0.001365298,-0.469358484,-0.233019387,0.005047958,-0.004367752,-0.152161674,-0.207729891,-0.561691053,-0.14273711,-0.067389279,-0.079970734,-0.3108316,-0.572427441
-0.712485,0.9901744,0.935940092,0.910953577,0.956977502,0.98804563,0.938108787,0.901623296,0.798696375,0.939928237,0.983052203,0.921676168,0.931169486,0.674137984,0.950042804,0.94393763,1.005813627,0.833831912,0.76674505,0.661896514,0.926589437,0.918093655,0.989938848,0.663887092,0.50325881
0.399898947,-0.704847974,-0.717875035,-0.642441068,-0.593417695,-0.682175848,-0.64870293,-0.671146125,-0.678959001,-0.567918522,-0.575626284,-0.577100313,-0.532155502,-0.596076315,-0.62068994,-0.571135636,-0.671771668,-0.700277747,-0.657917979,-0.465309397,-0.472875517,-0.63594359,-0.642852306,-0.865817533,-0.606132834
-0.935668264,1.492913999,1.120928092,1.113880278,1.269458502,1.321424881,1.287158913,1.094475328,0.92628154,1.252152727,1.252211731,1.204475679,1.265004182,0.775802876,1.18218616,1.314430329,1.30579948,1.179608617,1.040168159,0.843473608,1.2135112,1.248333829,1.299277957,0.920770693,0.588414438
0.212636901,-0.30343352,-0.752492109,-0.743541964,-0.585498904,-0.529845399,-0.676185491,-0.71883253,-0.802827175,-0.595856702,-0.602142095,-0.656262774,-0.569882649,-0.884885192,-0.744599921,-0.581490814,-0.582947034,-0.720122011,-0.773259846,-0.972604539,-0.730356582,-0.723977793,-0.677415782,-0.832678969,-0.962282386
-0.193683766,-0.191027782,0.580058057,0.52426646,0.273079646,0.248989976,0.385481695,0.565832137,0.679448308,0.297321434,0.361509932,0.402947385,0.231123318,0.762976609,0.51574423,0.251504209,0.309634266,0.246383297,0.415131781,0.68014306,0.36476419,0.341786327,0.281055254,0.449060985,0.827833128
4.15475718,-2.855549681,-2.446152709,-2.727071171,-2.973108368,-3.019546641,-2.646051386,-2.916198004,-2.567408293,-2.96161312,-2.975743096,-2.952551596,-3.061300238,-2.331045357,-2.706758383,-3.028069586,-3.098787336,-2.86681161,-2.815866445,-1.928789402,-2.799955826,-2.978283965,-2.909867359,-2.045778732,-1.562663135
-0.605013622,0.785611495,0.645881647,0.652391813,0.746674589,0.739134871,0.707261182,0.629162033,0.536062778,0.746053005,0.747714767,0.716905425,0.759272113,0.454139837,0.690164038,0.763876313,0.735503738,0.634357443,0.570973097,0.515158124,0.74779384,0.701381011,0.739634425,0.39698427,0.288840416
-0.52885832,0.772732758,0.27031294,0.278242076,0.452178523,0.538955557,0.472712867,0.310362886,0.140153091,0.439560427,0.446435509,0.401371702,0.48094885,0.029726357,0.331946346,0.501484382,0.498324883,0.355625215,0.258543628,0.013583127,0.377918223,0.409124792,0.449582926,0.15466614,-0.112310366
-0.620831003,0.569342653,1.050336159,1.06265022,0.938933463,0.803560872,0.844518858,0.947471346,1.070134987,0.960063313,0.893181894,0.925532562,0.895065509,1.036289445,0.991443487,0.878583953,0.794980824,0.881294166,0.907063608,1.095621132,0.984675932,0.898256224,0.85042087,0.665646024,0.851465981
0.086327966,-0.135338738,-0.333282221,-0.343634692,-0.257826108,-0.226290013,-0.340829032,-0.343958879,-0.402343968,-0.270818763,-0.25214394,-0.314374214,-0.268218453,-0.466275488,-0.334545721,-0.285905451,-0.254882727,-0.404752831,-0.428313154,-0.525803501,-0.32817132,-0.373378897,-0.301399307,-0.509117114,-0.550116149
-0.856389257,1.282167401,0.815084892,0.868516619,1.047363416,1.096062072,1.094615936,0.87528464,0.668050264,1.039003971,1.041788123,1.015520153,1.088849405,0.570257275,0.941184234,1.133820616,1.083107687,0.975203464,0.862256159,0.665800817,1.039226158,1.065977531,1.083031364,0.700094897,0.401887205
0.501602962,-0.863320719,-1.528861963,-1.468343747,-1.355873546,-1.219514864,-1.277021041,-1.34807935,-1.493143626,-1.366593973,-1.300379032,-1.345152471,-1.227690024,-1.511842862,-1.477621373,-1.287521151,-1.257956565,-1.438410583,-1.395717397,-1.773069946,-1.442901942,-1.379397278,-1.384758227,-1.46209259,-1.558869372
-0.160929441,-0.134477174,0.666080033,0.638813987,0.360795415,0.190613226,0.217710679,0.488563487,0.856484421,0.390841402,0.205361287,0.34620158,0.267599557,0.906011268,0.468055878,0.199234646,0.164086667,0.704636563,0.667448563,0.996081841,0.41976958,0.347245299,0.253692301,0.697431614,0.904430278
0.237874474,-0.698643647,0.126766267,0.076688462,-0.190785982,-0.317574231,-0.17772221,-0.030631802,0.265086091,-0.187366079,-0.212889358,-0.15411492,-0.297851233,0.372497729,-0.054013861,-0.290168499,-0.310322125,-0.161518774,-0.014254714,0.30254378,-0.141971381,-0.215682714,-0.262100732,0.009628113,0.446935968
-0.945528917,1.4660684,1.297102818,1.263530661,1.359179568,1.392328047,1.345517513,1.236811711,1.109030637,1.338237927,1.356012786,1.296029528,1.326226726,0.943714069,1.317445412,1.363686909,1.399654278,1.252720284,1.128578661,0.979967575,1.298870545,1.323121703,1.391074433,1.025562842,0.742973364
-0.274319829,0.2581543,-0.363001201,-0.311822664,-0.118875441,-0.02573424,-0.076527594,-0.238805041,-0.422076662,-0.124821423,-0.109411882,-0.135721091,-0.032599236,-0.495603258,-0.276231939,-0.03010785,-0.066406994,-0.196579178,-0.258646545,-0.553111529,-0.186706246,-0.146971474,-0.141338919,-0.368936032,-0.609184288
-0.431761426,0.385756191,0.498673808,0.543688697,0.530764247,0.489034117,0.515686939,0.520670386,0.446364422,0.532968666,0.583372946,0.548995876,0.548956708,0.431995141,0.562239221,0.538353345,0.537390707,0.398902357,0.441310246,0.466550379,0.620383726,0.542812101,0.56637616,0.234390196,0.319807799
0.892103229,-1.022776211,-0.908786471,-0.960778401,-0.941955123,-0.980591179,-1.15329187,-1.069655542,-0.934168248,-0.969961957,-1.004121472,-1.083745084,-1.086427665,-0.991115249,-1.040306997,-1.044174255,-1.023801892,-1.054804571,-1.118317976,-0.996370817,-1.134513659,-1.15554221,-1.084518338,-1.000117003,-0.930207044
-0.651349096,0.971791101,0.543747966,0.561437873,0.703918775,0.785806401,0.747005427,0.59190741,0.40120181,0.687946078,0.721015719,0.668033461,0.731639616,0.29874779,0.628813478,0.748528589,0.77247228,0.608431559,0.5254647,0.301697683,0.676955864,0.696635858,0.74709043,0.403285715,0.152710082
0.097470458,-0.283479861,-0.57133291,-0.497669276,-0.375165035,-0.383000607,-0.402464839,-0.455788872,-0.573069038,-0.365270127,-0.345079084,-0.362610067,-0.290530394,-0.550440151,-0.459844586,-0.329710307,-0.381173298,-0.49078461,-0.473071437,-0.512336538,-0.3231095,-0.40955929,-0.394242727,-0.665036339,-0.625161794
-0.558651772,0.171320795,1.238047034,1.18886782,0.809881789,0.783050772,0.965897779,1.350795803,1.587869679,0.863616833,0.86487367,1.064764109,0.795468664,1.861228923,1.240855758,0.791227121,0.84845129,1.14210583,1.41400099,1.848960235,0.922201057,1.044215408,0.788048487,1.720196237,2.285088817
0.568513996,-1.134050975,-0.048186029,-0.183253084,-0.582307649,-0.602363929,-0.237177226,-0.119960382,0.250073322,-0.537140354,-0.508549625,-0.267693029,-0.586791359,0.714544314,-0.050334163,-0.560541702,-0.605913377,-0.111797922,0.215723294,1.067442072,-0.230309471,-0.426320134,-0.534102172,0.975040065,1.668769708
-0.838777164,1.135320724,1.217482064,1.192630642,1.224258453,1.181497704,1.153551476,1.131704912,1.100293802,1.22270574,1.200438782,1.178083818,1.191637322,0.979432117,1.198736359,1.204963959,1.176634757,1.119850955,1.042551057,1.045087869,1.197411284,1.168344439,1.191366432,0.867320452,0.762997347
-0.154863903,0.20070776,-0.33758883,-0.333507182,-0.161622756,-0.066803683,-0.182587095,-0.29355458,-0.427618627,-0.176135807,-0.174740522,-0.22834568,-0.139678834,-0.535947753,-0.315224168,-0.133843673,-0.126144971,-0.277028898,-0.354444925,-0.63051393,-0.301167091,-0.256689986,-0.217679812,-0.420062671,-0.646033144
-0.329992683,0.093161496,0.735399457,0.732865765,0.539014403,0.376135592,0.425143956,0.57860961,0.833666138,0.567587665,0.450868999,0.523659364,0.469734757,0.844904111,0.616006041,0.437359618,0.344359456,0.60050032,0.616187207,0.917199599,0.599630382,0.477822235,0.409987774,0.453499799,0.732419388
1.213719681,-1.250417267,-1.56089417,-1.564961337,-1.499044306,-1.444734955,-1.670420467,-1.5855273,-1.57389304,-1.518126393,-1.518839885,-1.60661684,-1.545390756,-1.619472209,-1.597041982,-1.555736394,-1.507098677,-1.653034099,-1.667940075,-1.745250857,-1.663323621,-1.659019495,-1.602089423,-1.59178494,-1.583518946
-0.61391827,0.819335414,0.289004541,0.36950923,0.543429411,0.618765098,0.619081675,0.428087097,0.196770057,0.532938516,0.567693661,0.53970333,0.617268687,0.141064474,0.442064585,0.634822898,0.610468207,0.473948335,0.40806985,0.177431179,0.558992351,0.580203768,0.591984081,0.245992995,0.008378409
-0.072573876,0.026270297,-0.423740847,-0.376816498,-0.243054052,-0.168142169,-0.225839348,-0.306308903,-0.470176764,-0.24819515,-0.209204013,-0.251631823,-0.174940434,-0.506120468,-0.334435757,-0.20151561,-0.188099311,-0.350114075,-0.361852743,-0.565424759,-0.25955642,-0.270188383,-0.238714237,-0.492729419,-0.599008811
-0.507308196,0.225600756,1.245767253,1.218496501,0.854707448,0.707043328,0.7816889,1.194245908,1.529465642,0.873643204,0.741488967,0.874276399,0.722331806,1.605718968,1.012161469,0.655700956,0.685237568,1.022219028,1.234177346,1.39230755,0.793819412,0.884081582,0.72505419,1.198744105,1.528632891
1.653831538,-1.711173665,-1.463527925,-1.53019615,-1.564874346,-1.647718762,-1.714747181,-1.658730436,-1.446530582,-1.569412942,-1.608939364,-1.662392084,-1.685522781,-1.409818239,-1.576866403,-1.643083447,-1.662349966,-1.590376932,-1.632510961,-1.300413341,-1.646141705,-1.712316906,-1.669321724,-1.420530665,-1.182603121
-0.710277276,1.0881495,0.770195013,0.747761252,0.878308884,0.940315587,0.871483102,0.74191295,0.602345482,0.857035455,0.872403082,0.813550236,0.866072612,0.463863427,0.800748611,0.891214381,0.918770288,0.765274227,0.656475605,0.467419198,0.809961345,0.822580659,0.892964663,0.557754573,0.294314068
-0.540324581,0.731885517,0.155103479,0.189357256,0.391694917,0.472629142,0.427629042,0.231234629,0.046738533,0.387648567,0.383372184,0.358737901,0.452907762,-0.04990943,0.243913306,0.479008071,0.428835389,0.314528154,0.214099088,-0.037564142,0.33239652,0.366689238,0.380214681,0.093188395,-0.191141256
-0.681987132,0.825697395,0.897980969,0.919244995,0.928020514,0.901391941,0.908491064,0.8957954,0.804603508,0.92525306,0.967830133,0.926719111,0.929105912,0.735527972,0.946462337,0.932717847,0.947803064,0.806847348,0.796389939,0.771093436,0.97086529,0.931260649,0.965692744,0.611924676,0.579173283
0.320258317,-0.504347505,-0.376584026,-0.41073014,-0.383841376,-0.447276409,-0.538786233,-0.501240082,-0.398966504,-0.386646259,-0.426251864,-0.462550461,-0.45176709,-0.434994836,-0.454798803,-0.451109165,-0.482136948,-0.476288997,-0.533864137,-0.38884254,-0.467547113,-0.562772537,-0.512150646,-0.578253502,-0.465759979
-0.790874332,1.196271649,0.781598405,0.810347815,0.959346351,1.024470831,1.005313537,0.827006113,0.626687345,0.943954746,0.971327654,0.923636501,0.985610423,0.519392822,0.88300158,1.015712762,1.021436358,0.872191678,0.774933689,0.563892131,0.942949391,0.967017986,1.010833582,0.636915316,0.361356664
1.213463984,-1.75523335,-2.401386044,-2.307732457,-2.240696806,-2.147326763,-2.171915109,-2.176558273,-2.303430603,-2.274064497,-2.169689504,-2.214794071,-2.042178556,-2.220948135,-2.379441319,-2.175880362,-2.152560685,-2.366583928,-2.16370186,-2.596698295,-2.293394443,-2.270510964,-2.249102883,-2.281628519,-2.233219266
0.048254678,-0.558021574,0.436486117,0.365012822,0.02040347,-0.049434836,0.125863001,0.379570646,0.66374828,0.029025024,0.032060546,0.15162116,-0.077512038,0.838489836,0.257633462,-0.070834089,-0.018627287,0.162366753,0.387700746,0.715023069,0.048405401,0.097081399,-0.016090765,0.586004074,1.056533519
1.824538029,-1.84872628,-1.364548845,-1.476465007,-1.632524323,-1.637105689,-1.675818431,-1.541913627,-1.341871375,-1.668872791,-1.668040635,-1.726267401,-1.851266263,-1.30900312,-1.609834425,-1.721639975,-1.649429104,-1.636270446,-1.590382152,-1.260889513,-1.824767425,-1.575300447,-1.626662807,-1.012336688,-0.88407326
-0.418390262,0.4741038,0.240028996,0.275097521,0.398657954,0.391235815,0.367242892,0.275218219,0.16490366,0.407600328,0.405477565,0.386536492,0.446782052,0.120723333,0.320293387,0.439936014,0.383637228,0.291645331,0.245254415,0.195898065,0.423643409,0.360683863,0.383339177,0.052593252,-0.019264636
-0.220115417,0.178460152,-0.49622708,-0.410397181,-0.26050586,-0.108830748,-0.116041469,-0.286351021,-0.523662155,-0.270496005,-0.202596623,-0.238836076,-0.148792049,-0.557344077,-0.350862856,-0.1631471,-0.141142802,-0.3114024,-0.335312915,-0.668567183,-0.266417247,-0.20658286,-0.212382121,-0.45045622,-0.646609729
-0.624964632,0.674771955,0.956381495,0.934527673,0.887281078,0.836444201,0.824723287,0.887388024,0.901154185,0.885664498,0.892489438,0.871158582,0.842950784,0.822657805,0.912833078,0.844465614,0.853997075,0.776475371,0.766061334,0.821760502,0.880054119,0.840329777,0.860189923,0.613581914,0.648364431
-0.018602289,-0.08400914,-0.292958199,-0.252190245,-0.168995565,-0.153996249,-0.190507722,-0.220864444,-0.33281607,-0.168901776,-0.129633272,-0.170019664,-0.118914324,-0.340098173,-0.216038317,-0.152533506,-0.150253744,-0.298240492,-0.277204506,-0.347652588,-0.131512308,-0.203292013,-0.162951155,-0.440292438,-0.420251059
-0.989253736,1.588956172,1.192001797,1.184328895,1.364602355,1.39744507,1.366309479,1.140042677,0.994348351,1.361467786,1.317874869,1.294152077,1.368001028,0.839195572,1.248677511,1.430952569,1.355331812,1.286056365,1.120585974,0.961657481,1.305736615,1.334142093,1.359079528,0.982214966,0.632001646
0.083554304,-0.192777926,-0.7968665,-0.755879273,-0.616426285,-0.487780023,-0.564518068,-0.66323246,-0.827674039,-0.625655287,-0.584516835,-0.634082669,-0.541270736,-0.88556729,-0.733130324,-0.566082481,-0.535450577,-0.708070738,-0.729923835,-1.041812127,-0.70168345,-0.650044007,-0.63587474,-0.805323629,-0.96618775
-0.056848147,-0.311610823,0.242099331,0.283295995,0.111157135,-0.020412486,0.102767844,0.170032893,0.295124366,0.124281106,0.138239965,0.147544437,0.083145831,0.372095723,0.22658617,0.085731443,0.019524254,-0.001922475,0.143997971,0.400634374,0.260367139,0.125637079,0.091608057,-0.052422966,0.351029018
0.406186624,-0.793802957,0.018486416,-0.031402148,-0.306091386,-0.480090095,-0.424186358,-0.20195418,0.215026004,-0.285327689,-0.450100227,-0.313424271,-0.414625609,0.334195567,-0.194491457,-0.450698548,-0.471395371,0.164791012,0.084791847,0.49434297,-0.226015564,-0.290126687,-0.369957929,0.30123107,0.526395349
-0.774926163,1.091250058,0.871082754,0.901931704,1.007383366,1.018768189,1.011443361,0.89362794,0.737228932,0.999839939,1.023936886,0.983701111,1.027938586,0.647069636,0.95788329,1.045607194,1.036365209,0.904515329,0.835945988,0.716215723,1.02107292,1.007913299,1.046130773,0.658129582,0.479678431
-0.038167177,-0.179075976,-0.896189583,-0.834484238,-0.673606761,-0.531335586,-0.562920679,-0.719360666,-0.909675041,-0.684981105,-0.63341312,-0.669371953,-0.554496078,-0.967518314,-0.817360409,-0.571829993,-0.571745018,-0.730320702,-0.752427094,-1.156426733,-0.756728858,-0.669788452,-0.684679443,-0.828488848,-1.048824983
-0.534549668,0.662192464,0.708278324,0.673446444,0.696664513,0.707297523,0.63931302,0.648946911,0.603578479,0.67960004,0.707140315,0.652926642,0.650870488,0.493384945,0.679576817,0.657764504,0.709110779,0.563754729,0.512659321,0.460564187,0.642798919,0.617530063,0.686241882,0.419613423,0.333171632
1.484197371,-1.680096484,-1.78959404,-1.708849781,-1.658961641,-1.742640079,-1.72688396,-1.72304698,-1.707257651,-1.649158506,-1.644873123,-1.665811677,-1.60001379,-1.578714438,-1.699154372,-1.659919964,-1.735412394,-1.772156387,-1.702119105,-1.478655974,-1.58011041,-1.743581807,-1.725484272,-1.794861063,-1.459338388
